,Date,Tweets
2514,2022-04-14,"#UnitedAirlines ðŸ‡ºðŸ‡¸ is desperate for #workers.
https://t.co/AF46B55KGp"
2515,2022-04-14,"RT @n194at: United Air Lines
Douglas DC-10-10 N1802U Line #6
JFK/KJFK John F. Kennedy International Airport
Photo credit Howard Chaloner |â€¦"
2516,2022-04-14,Waiting for the flight to Denver #lax #denvercolorado #unitedairlines https://t.co/7L6zaqE5iF
2517,2022-04-14,"RT @n194at: United Air Lines
Douglas DC-10-10 N1802U Line #6
JFK/KJFK John F. Kennedy International Airport
Photo credit Howard Chaloner |â€¦"
2518,2022-04-14,"RT @n194at: United Air Lines
Douglas DC-10-10 N1802U Line #6
JFK/KJFK John F. Kennedy International Airport
Photo credit Howard Chaloner |â€¦"
2519,2022-04-14,"United Air Lines
Douglas DC-10-10 N1802U Line #6
JFK/KJFK John F. Kennedy International Airport
Photo credit Howard Chaloner | September 12, 1977
#AvGeek #Airline #Aviation #AvGeeks #Douglas #DC10 #UnitedAirlines #UAL #NewYork #JFK 
@JFKairport https://t.co/x8VIDvC9s2"
2520,2022-04-14,"Another day, another @united airplane âœˆï¸ and another day of #travel

#travelphotography #traveling #unitedairlines #chicago #ord https://t.co/H14vaLy8z2"
2521,2022-04-14,"â€˜UNITED928â€™, our stunning 767-300ER N686UA taxiing toward runway 27R flying to @fly2ohare from a very sunny @HeathrowAirport. (4/8/22)
#beingunited #unitedairlines #Heathrow #safetyiownit https://t.co/7yWodLG8Wa"
2522,2022-04-14,"We made a way to travel above the clouds across the seas &amp; tomorrow is not promise. Progression is blessing &amp; we are meant to see what awaits us in the world, so I ask you â€œWhere You Wanna Go?â€

#bybaziah #wanderlust #unitedairlines #newarkairport #limitlessliving"
2523,2022-04-14,"On the fly.
.
.
.
.
.
Nov. â€˜20
#aeropuerto #aviones #pistadeaterrizaje #Volaris #VivaAerobus #UnitedAirlines #despegando #seacabÃ³lavacaciÃ³n #aterrizando #plane #flight #planespotter #landing #takeoff #airport https://t.co/SfStdOn3wl"
2524,2022-04-14,"Hey @UnitedAirlines_ you sent me an email to call to confirm ticket, but you keep me on hold for 29 minutes. How do we get this done? #unitedairlines"
2525,2022-04-14,"RT @CityIndex_Josh: #Earnings to Watch Next Week:

ðŸ“½ï¸ User growth to slow at #Netflix

ðŸš— How is #Tesla coping with supply chain headwinds?â€¦"
2526,2022-04-14,"#Earnings to Watch Next Week:

ðŸ“½ï¸ User growth to slow at #Netflix

ðŸš— How is #Tesla coping with supply chain headwinds?

âœˆï¸ #UnitedAirlines to remain in red

ðŸ“¸ Can #Snap keep up momentum?

ðŸ“± AT&amp;T vs #Verizon

ðŸ’‰ J&amp;J first #pharma to report

Read on ðŸ‘‡
https://t.co/m0lJjeoQYt https://t.co/bOF3EP8Fev"
2527,2022-04-14,"Daydreaming of your next vacation? Weâ€™ve got you. Check out #UnitedAirlines nonstop flights to #Denver, no Colorado from CID. 

More altitude brings less attitude!

https://t.co/fZB8rMSjtG

#FlyCID #Flylocal #Denver #UnitedAirlines https://t.co/2O5Grabwok"
2528,2022-04-14,"ICAO: #A2A3D2
Flt: #UAL181 #UnitedAirlines
First seen: 2022/04/14 12:06:21
Min Alt: 11025 ft MSL
Min Dist: 1.63 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/chn5fLhYcA https://t.co/Dm3IY9QjbF"
2529,2022-04-14,RT @AvensisA: In 2017 American carriers #Delta and #UnitedAirlines saw freight account for only around 10% of their revenue. Compare that tâ€¦
2530,2022-04-14,In 2017 American carriers #Delta and #UnitedAirlines saw freight account for only around 10% of their revenue. Compare that to #SingaporeAirlinesâ€™ 42% or the whopping 53% of #KoreanAir. Expanding and export-oriented economies in part explain this disparity... #AirCargo #Freight https://t.co/wKUz170Mus
2531,2022-04-14,"United to Cut 17 Routes and One U.S. City, Boeing Ends Support for Russian Carriers â€“ SGF News https://t.co/AeJq5FjKvL #unitedairlines https://t.co/NvQfgqctHr"
2532,2022-04-14,Delta Air Lines drops surcharge for unvaccinated employees #Delta #DeltaAirLines #UnitedAirlines #Covid19 #UnvaccinatedEmployees  https://t.co/L1JD0eMYvr
2533,2022-04-14,@united horrible customer service experience. I booked a united economy flight and itâ€™s coming up as basic economy. I need to bring a carry on. This representative was rude and sassy. How will you make it right? @united #unitedsucks #unitedairlines #unitedairlinessucks https://t.co/Gndyla31yC
2534,2022-04-14,"RT @lizette_neves: @united @DavidDerognat Wanted to be there for a fly to NYC as usually, before the pandemic, but I hope it will happen soâ€¦"
2535,2022-04-14,"RT @DENAirport: The Boeing 777: who votes for this one as their favorite plane? Let us know! â¬‡

ðŸ“·: justinaplane #AVGeek #Aviation #Airfieldâ€¦"
2536,2022-04-14,"ICAO: A273F5
Flt: UAL1726 #UnitedAirlines
First seen: 2022/04/13 21:11:13
Min Alt: 950 ft MSL
Min Dist: 2.7 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/vI2lfYT1GD https://t.co/WrIh8M21wI"
2537,2022-04-14,#unitedAIRLINES #ewr always failing. It canâ€™t always the pandemic.
2538,2022-04-14,I love how only a personal under the seat time is included with my $900+ flight tomorrow. Thanks #unitedairlines you are absolutely terrible âœŒðŸ¼
2539,2022-04-14,"@united @DavidDerognat Wanted to be there for a fly to NYC as usually, before the pandemic, but I hope it will happen soon... Love fly United! â˜ï¸ðŸ›«âœˆï¸ðŸ›¬ðŸ’–
#UnitedAirlinesðŸ¤©"
2540,2022-04-14,"Here are my #unitedairlines departure times over the past hour

Well it went 550 -&gt; 635 -&gt; 930 -&gt; 640 -&gt; 751 PM. And betters think we will get out?! In 750k miles with Delta I have never experienced this level of disorganized."
2541,2022-04-13,@jdawsey1 Itâ€™s worth it for the sole reason of avoiding #UnitedAirlines
2542,2022-04-13,"RT @NavyCaptRet63XX: â¦@flyLAXairportâ© your terminal 7 Gate 71B is just awful eyesore, unsanitary and unsatisfactory for travelers at the gaâ€¦"
2543,2022-04-13,"â¦@flyLAXairportâ© your terminal 7 Gate 71B is just awful eyesore, unsanitary and unsatisfactory for travelers at the gate. #UnitedAirlines â¦@unitedâ© https://t.co/2Wz3IueuWZ"
2544,2022-04-13,#UnitedAirlines: Emergency Photo Celebrated Dec. 25 Elevator at GOP Debate in Detroit
2545,2022-04-13,"RT @Aviation_jamie: Today our gorgeous 767-300ER, N664UA, flies as â€˜UNITED17â€™, out of @HeathrowAirport to one of our hubs, @EWRairport. Herâ€¦"
2546,2022-04-13,Iâ€™d rather drive to Floridaâ€™s anyway. #MaskMandates #CDC #AmericanAirlines #UnitedAirlines
2547,2022-04-13,"Been on 60+ flights the last 2 years. Mostly @AmericanAir and @SpiritAirlines.  

Currently having the most miserable experience on my first @united flight in I canâ€™t remember. 

I wonâ€™t be booking them again.  
#unitedAIRLINES #AmericanAirlines"
2548,2022-04-13,"@united booked a flight to Uganda, have email confirmations, even recent ones. But they have no record of the last flight. Making me sit on hold rather than checking in - agents are no help. Hereâ€™s to missing a flight and being put off for poor customer service. #unitedAIRLINES"
2549,2022-04-13,"Check out this blog post from our archives and celebrate the anniversary of the first Stratolaunch flight on April 13, 2019. #aviation #stratolaunch #boeing #unitedairlines

https://t.co/CyshOhKVrY"
2550,2022-04-13,"RT @n194at: United Air Lines
Boeing 727-22 N7425U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | Sept 4, 1967â€¦"
2551,2022-04-13,"RT @DENAirport: The Boeing 777: who votes for this one as their favorite plane? Let us know! â¬‡

ðŸ“·: justinaplane #AVGeek #Aviation #Airfieldâ€¦"
2552,2022-04-13,"RT @DENAirport: The Boeing 777: who votes for this one as their favorite plane? Let us know! â¬‡

ðŸ“·: justinaplane #AVGeek #Aviation #Airfieldâ€¦"
2553,2022-04-13,"RT @DENAirport: The Boeing 777: who votes for this one as their favorite plane? Let us know! â¬‡

ðŸ“·: justinaplane #AVGeek #Aviation #Airfieldâ€¦"
2554,2022-04-13,"The Boeing 777: who votes for this one as their favorite plane? Let us know! â¬‡

ðŸ“·: justinaplane #AVGeek #Aviation #Airfield #KDEN #Boeing777 #UnitedAirlines https://t.co/aw6chco6pb"
2555,2022-04-13,"United Air Lines
Boeing 727-22 N7425U
ORD/KORD Chicago O'Hare International Airport
Photo credit Bill Armstrong | Sept 4, 1967
DBR 3/21/68 after rejected takeoff and fire KORD
#AvGeek #AvGeeks #Airline #Aviation #Boeing #B727 #UnitedAirlines #UAL #ORD #Chicago @fly2ohare https://t.co/DRmAezCFvD"
2556,2022-04-13,Pilot on this #UnitedAirlines flight is calling out names and seat numbers of unmasked passengers. https://t.co/jiiU1wYumm
2557,2022-04-13,Happy 96th Birthday United Airlines ðŸ˜ŽðŸ’ªðŸ¿ðŸ’¯ðŸ”¥ #UnitedAirlines https://t.co/ongARbC6m3
2558,2022-04-13,"RT @karkidijob: United Airlines, Inc. Jobs | Data Science, AI/ML #hiring | Karkidi https://t.co/uj5IojZA4e 

#rprogramming #pythonprogrammiâ€¦"
2559,2022-04-13,"United Airlines, Inc. Jobs | Data Science, AI/ML #hiring | Karkidi https://t.co/uj5IojZA4e 

#rprogramming #pythonprogramming #DataScience #DataScientist #DataScientists #Statistics #Mathematics #UnitedAirlines #UnitedAirlinesJobs"
2560,2022-04-13,"MCGI CaresðŸ¥ªðŸ†“
https://t.co/MfgOcNuH5O

#COVID19 #TruthHurts #TRINITY #UnitedStates #UsaCubrebocas #USA #usagiæ’®å½±ä¼š #SaintLaurent #SaintRampalJiQuotes #UnitedKingdom #unitedAIRLINES #GreatEthiopianHomeComing #AfricaPrevails #africanart #AfricanMusic #GreatBritain https://t.co/gmeliNO32B"
2561,2022-04-13,"Aircraft 1: 

United Express ðŸ‡ºðŸ‡¸
Embraer Erj-175
N87353
4 Years
YYZ-EWR

Aircraft 2:

United Express ðŸ‡ºðŸ‡¸
Bombardier CRJ-200
N408AW
20.5 Years
YYZ-ORD

Aircraft 3:

United Express ðŸ‡ºðŸ‡¸
Bombardier CRJ-700
N518LR
15.6 years
YYZ-EWR

@united @MesaAirlines #unitedairlines #aviation https://t.co/iRt3DkGZcY"
2562,2022-04-13,"Apr 2017
United Airlines 'Overbooked Flights'
United Airlines drags out new campaign, solving 'Overbooked Flights'! #UnitedSuperiorClass
#United #UnitedAirlines #Flight3411 #Chicago #Louisville #Overbooked #campaign #shameonyou
https://t.co/zC00Xi15nv
https://t.co/1yeSVA3JDh"
2563,2022-04-13,United Airlines Invests in New Sustainable Aviation Fuel Process with Oxy https://t.co/ZSsaFePiYy #unitedairlines https://t.co/5Fy1F8IMTH
2564,2022-04-13,"United Airlines has announced that it is looking to hire 1,000 additional employees to meet the growing demands of the aviation industry. The decision came after an initial hiring of 700 employees for its Chicago-based operations. 

ðŸ“¸ Sebastian Colaizzi

#unitedairlines #737 https://t.co/cYydY4jIBm"
2565,2022-04-13,"RT @aircraftnews747: Supersonic passenger flights could return by the end of the decade.
#aircraft  #aircraftnews  #aviation  #airlines  #aâ€¦"
2566,2022-04-13,"ICAO: A0E6C4
Flt: UAL1726 #UnitedAirlines
First seen: 2022/04/12 20:53:11
Min Alt: 2800 ft MSL
Min Dist: 1.1 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/nALTxqiKXL https://t.co/TCtYL8io4O"
2567,2022-04-13,"Hey, #UnitedAirlines. I find it unconscionable that after a 30+ minute delay in boarding because you didnâ€™t have pilots to turn on the air conditioning, you had no food for purchase in the main cabin for a 6.5 hour flight from EWR - SFO tonight."
2568,2022-04-12,"What's your favorite day of the week? #tailtuesday?

ðŸ“¸: Captain Alex B.

#unitedairlines #beingunited #airbus #airbus320 #A320 #planespotter #airline #fsx #msfs2020 #xplane11 #p3d #instaplane #pilot #aviation #avgeek #aviationgeek #flying #virtualua #happytuesday #travel https://t.co/cFDLSNInlx"
2569,2022-04-12,"RT @NyaDee: So Iâ€™m still waiting on #unitedairlines to respond to our complaint. 1st: 4h delay, missed connection, roach accommodations, paâ€¦"
2570,2022-04-12,Damn this plane is huge !!! #Trading #Flying #UnitedAirlines https://t.co/UPJLYs2OG3
2571,2022-04-12,It's tomorrow! ðŸ‘ #unitedairlines https://t.co/0AJoYqAwl9
2572,2022-04-12,"RT @NyaDee: So Iâ€™m still waiting on #unitedairlines to respond to our complaint. 1st: 4h delay, missed connection, roach accommodations, paâ€¦"
2573,2022-04-12,"So Iâ€™m still waiting on #unitedairlines to respond to our complaint. 1st: 4h delay, missed connection, roach accommodations, paid for our own hotel. 2nd leg: cancelled flight, 2 day delay for next flight, no accommodations, no meals. #badbusiness"
2574,2022-04-12,"RT @NyaDee: When #unitedAIRLINES cancels a flight, they put their customers (us) in a roach motel (which we did not stay and paid for our oâ€¦"
2575,2022-04-12,"@united Itâ€™s not scheduled to depart at 12:15, that is when the next update is expected. #UnitedAirlines #Accountability"
2576,2022-04-12,"United Airlines will commence with its seasonal direct flights to and from Athens, Greece, and the New York/Newark hub starting in May, the company said on Monday. #unitedairlines #greecetravel #trippro

https://t.co/f9jVz3ygEv https://t.co/KeGwbsLkT4"
2577,2022-04-12,"An @united @BoeingAirplanes 737-824 [#N37290] landing on 17L at Dallas/Fort Worth International Airport (@DFWAirport) on February 21, 2021 #AvGeek #DFW #KDFW #DFWAirport #UA #UAL #United #UnitedAirlines #Boeing #B737
https://t.co/iMNj6o83M2"
2578,2022-04-12,"@airindiain Pathetic. Worse now in private hands. Broken seats, damaged screens and food fit for scavengers. Back to old ways. @PMOIndia @JM_Scindia 

AI 105 Delhi Newark 10th April- Mallika Sharma. 

@RatanTataIndian #CMD #Vistara #airasia #indigo #UnitedAirlines https://t.co/sxBFq4vJPp"
2579,2022-04-12,"Guess what, @united Hub, we're flying by? No Cheating ðŸ˜œâœˆï¸

#unitedairlines #beingunited #pilot #boeing #boeing737 #b737 #virtualua #airplane #msfs2020 #fsx #p3d #xplane11 #planespotting #aviation #virtualairline #vatsim #flightsim #instaplane #avgeek #crewlife #airport #flying https://t.co/C3fOqrdvH0"
2580,2022-04-12,Not sure what to make of this #UnitedAirlines #UAL2093 #N847UA aircraft - missed approach over the #Brooklyn incident? Possibly an airspace issue? https://t.co/h47XyBl0pp https://t.co/TrbUY4pwhi
2581,2022-04-12,"Really, United? People pay quite a lot to access your clubs - and this is how you maintain them. Do better. #unitedairlines #unitedclub #airportlounges #ord #airtravel https://t.co/w0HunSGhP7"
2582,2022-04-12,@united @united giving me the runaround that they need another week to â€œprocessâ€. FRAUD! This is fraud. They have continued to pushback the refund of my $5k due to a technical issue where they quadruple booked my flight. United Airlines #UnitedAirlines
2583,2022-04-12,"ICAO: #A2659A
Flt: #UAL59 #UnitedAirlines
First seen: 2022/04/12 14:07:15
Min Alt: 11000 ft MSL
Min Dist: 1.54 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/4bJ2tLqF85 https://t.co/ZCYfVKeNbI"
2584,2022-04-12,"Eat, Sleep and Fly, what else it could be? ðŸ˜âœˆï¸

#airplane #msfs2020 #fsx #p3d #xplane11 #airbus #boeing #planespotting #aviation #virtualairline #vatsim #flightsim #pilot #instaplane #unitedairlines #beingunited https://t.co/vkQRVaG41Q"
2585,2022-04-12,"MCGI CaresðŸžðŸ†“
https://t.co/MfgOcNuH5O

#COVID19 #TruthHurts #TRINITY #UnitedStates #UsaCubrebocas #USA #usagiæ’®å½±ä¼š #SaintLaurent #SaintRampalJiQuotes #UnitedKingdom #unitedAIRLINES #GreatEthiopianHomeComing #AfricaPrevails #africanart #AfricanMusic #GreatBritain https://t.co/5tOsIEvC3G"
2586,2022-04-12,"ICAO: #A0EEEA
Flt: #UAL906 #UnitedAirlines
First seen: 2022/04/12 12:56:01
Min Alt: 11425 ft MSL
Min Dist: 1.1 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/QlCf401tI5 https://t.co/8JkuCshE7U"
2587,2022-04-12,"ICAO: #A0F427
Flt: #UAL988 #UnitedAirlines
First seen: 2022/04/12 12:41:52
Min Alt: 10475 ft MSL
Min Dist: 1.9 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/zOSFUSpGP4 https://t.co/NK5h262uzh"
2588,2022-04-12,"ICAO: #A2CB14
Flt: #UAL961 #UnitedAirlines
First seen: 2022/04/12 12:34:58
Min Alt: 11150 ft MSL
Min Dist: 1.24 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/C5jknRNGiV https://t.co/LEiXbjMgUg"
2589,2022-04-12,"ICAO: A2A3B5
Flt: UAL837 #UnitedAirlines
First seen: 2022/04/11 15:45:06
Min Alt: 37930 ft AGL
Min Dist: 5.33 nm

#AdakTraffic #PADK #FarWestLife #Adak #Alaska #PlaneFence
https://t.co/VrRaEg8K3C https://t.co/HaxuxAjv84"
2590,2022-04-12,"ICAO: A1D63D
Flt: UAL1726 #UnitedAirlines
First seen: 2022/04/11 20:48:17
Min Alt: 775 ft MSL
Min Dist: 2.7 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/otgB8sPntk https://t.co/ZG1FpqEQWd"
2591,2022-04-12,@united Your company makes billions and billions. Hook me up with a round trip. Itâ€™s literally pennys for you; not even. I ride on #unitedAIRLINES all the time. Hook your boy up to at least Jordan.
